topic_id,topic_name,subfield_id,subfield_name,field_id,field_name,domain_id,domain_name,keywords,summary,wikipedia_url
12724,Water-Energy-Food Nexus Studies,2312,Water Science and Technology,23,Environmental Science,3,Physical Sciences,Nexus; Water; Energy; Food; Sustainability; Climate Change; Integrated Modeling; Resource Management; Policy; Interdisciplinary Approach,"This cluster of papers explores the interconnectedness of water, energy, and food resources, with a focus on integrated modeling, sustainability, and the impact of climate change. It addresses the challenges and opportunities in managing these essential resources through an interdisciplinary approach, aiming to inform policy and decision-making for sustainable resource management.",https://en.wikipedia.org/wiki/Water%E2%80%93energy_food_nexus
12733,Vector-Borne Animal Diseases,1105,"Ecology, Evolution, Behavior and Systematics",11,Agricultural and Biological Sciences,1,Life Sciences,Bluetongue Virus; Culicoides Biting Midges; Arbovirus Vectors; Europe; Epidemiology; Pathogenesis; Climate Change; Vector Distribution; Vaccines; Genetic Characterization,"This cluster of papers focuses on the epidemiology, transmission, pathogenesis, and control strategies of Bluetongue virus, a vector-borne disease primarily transmitted by Culicoides biting midges. The research also explores the impact of climate change on the distribution of Culicoides vectors and the emergence of Bluetongue virus in Europe.",https://en.wikipedia.org/wiki/Bluetongue_disease
12870,Seedling growth and survival studies,2309,Nature and Landscape Conservation,23,Environmental Science,3,Physical Sciences,Forest Restoration; Seedling Performance; Nursery Cultivation; Site Preparation; Ecosystem Recovery; Tree Seedlings; Mediterranean Climate; Soil Properties; Afforestation Techniques; Bottomland Hardwoods,"This cluster of papers focuses on various techniques and factors influencing the restoration of forest ecosystems, particularly in challenging environments such as Appalachian coal surface mines and Mediterranean climates. It covers topics such as seedling performance, nursery cultivation, site preparation, and the impact of soil properties on afforestation success.",https://en.wikipedia.org/wiki/Forest_restoration
12883,Sustainable Development and Environmental Management,2308,"Management, Monitoring, Policy and Law",23,Environmental Science,3,Physical Sciences,Sustainable Development; Environmental Economics; Resource Management; Climate Change; Social Responsibility; Economic Appraisal; Renewable Energy; Globalization; Ecological Philosophy; Green Economy,"This cluster of papers covers a wide range of topics related to sustainable development, environmental economics, and resource management. It includes discussions on climate change, social responsibility, economic appraisal of sustainable projects, renewable energy, and the concept of a green economy. The papers also delve into the philosophical and ethical aspects of sustainable development and its relationship with globalization.",https://en.wikipedia.org/wiki/Sustainable_development
12895,Environmental law and policy,3308,Law,33,Social Sciences,2,Social Sciences,Rights of Nature; Environmental Law; Climate Change Litigation; Aarhus Convention; Legal Personhood; Human Rights; Transnational Corporations; Sustainable Development; Global Environmental Constitutionalism; Indigenous Rights,"This cluster of papers explores the legal recognition of nature's rights and the implications for environmental governance. It delves into topics such as climate change litigation, the Aarhus Convention, legal personhood for natural entities, human rights in the context of environmental protection, and the role of transnational corporations in sustainable development. The cluster also discusses global environmental constitutionalism and the intersection of indigenous rights with environmental law.",https://en.wikipedia.org/wiki/Rights_of_nature
12916,COVID-19 impact on air quality,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,COVID-19; pandemic; air quality; lockdown; environmental impact; sustainability; renewable energy; carbon emissions; climate change; global response,"This cluster of papers explores the impact of the COVID-19 pandemic on global environment, focusing on air quality, carbon emissions, sustainability, and renewable energy. It investigates the effects of lockdown measures on reducing pollution, the potential long-term implications for climate change, and the opportunities for sustainable development in a post-pandemic world.",https://en.wikipedia.org/wiki/Environmental_impact_of_the_COVID-19_pandemic
12981,Conservation Techniques and Studies,1206,Conservation,12,Arts and Humanities,2,Social Sciences,Climate Change; Cultural Heritage; Conservation; Environmental Monitoring; Museum Environments; Sea-Level Rise; Microclimate Control; Indoor Air Quality; Archaeological Sites; Risk Assessment,"This cluster of papers explores the impact of climate change on the conservation of cultural heritage, focusing on environmental monitoring, sea-level rise, microclimate control, indoor air quality, and risk assessment for museum environments and archaeological sites. The papers address the threats posed by climate change to cultural heritage resources and propose strategies for adaptation and preservation.",https://en.wikipedia.org/wiki/Impact_of_climate_change_on_cultural_heritage_conservation
13011,Latin American rural development,1100,General Agricultural and Biological Sciences,11,Agricultural and Biological Sciences,1,Life Sciences,Agriculture; Sustainability; Rural Development; Climate Change; Food Security; Globalization; Social Impact; Environmental Policy; Rural Communities; Trade Liberalization,"This cluster of papers explores the intersection of agriculture, sustainability, and rural development in Latin America, with a focus on the social, environmental, and economic impacts of globalization, trade liberalization, and climate change on rural communities. It addresses issues such as food security, environmental policy, and the challenges of achieving agricultural sustainability in the face of economic and climatic pressures.",https://en.wikipedia.org/wiki/Agricultural_sustainability
13040,"Gender, Education, and Development Issues",3304,Education,33,Social Sciences,2,Social Sciences,Human Development Report; Global Gender Gap; Climate Change; Education; Poverty Reduction; Sustainable Development; Agriculture Economics; Gender Policy; Renewable Energy; Social Justice,"This cluster of papers covers a wide range of topics related to human development, global inequality, and sustainable development. It includes discussions on climate change, education, poverty reduction, gender policy, renewable energy, and agriculture economics. The papers also address issues such as global gender gap, social justice, and the impact of globalization on unemployment and poverty in Africa.",https://en.wikipedia.org/wiki/Human_development
13059,"Religion, Ecology, and Ethics",3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,Religion; Environment; Climate Change; Ethics; Conservation; Sustainability; Christianity; Islam; Environmental Ethics; Public Perception,"This cluster of papers explores the influence of various religious beliefs, values, and practices on environmental concern, activism, and attitudes towards climate change. It delves into the ethical considerations, conservation efforts, and sustainability initiatives within different religious contexts, particularly Christianity and Islam.",https://en.wikipedia.org/wiki/Religion_and_environment
13069,Cocoa and Sweet Potato Agronomy,1108,Horticulture,11,Agricultural and Biological Sciences,1,Life Sciences,Cacao; Agroforestry; Biodiversity Conservation; Climate Change Resilience; Genetic Diversity; Cocoa Production; Shade Trees; Disease Resistance; Soil Fertility; Ecosystem Services,"This cluster of papers focuses on the management, conservation, and sustainable cultivation of cacao (Theobroma cacao) within agroforestry systems. It covers topics such as biodiversity conservation, climate change resilience, genetic diversity, disease resistance, and the role of shade trees in enhancing cocoa production. The research also delves into soil fertility, ecosystem services, and the impact of environmental factors on cacao cultivation.",https://en.wikipedia.org/wiki/Cocoa_bean
13082,Water and Land Management,2308,"Management, Monitoring, Policy and Law",23,Environmental Science,3,Physical Sciences,Environmental Conservation; Sustainable Development; Soil Health; Garbage Enzyme; Zeolites; Land Reclamation; Water Management; Erosion Control; Biodiversity; Climate Change,"This cluster of papers covers a wide range of topics related to environmental conservation and sustainable development, including soil health, garbage enzyme, zeolites, land reclamation, water management, erosion control, biodiversity, and climate change. The papers explore various aspects of environmental protection and resource management.",https://en.wikipedia.org/wiki/Environmental_conservation
13085,"Education, Psychology, and Social Research",3304,Education,33,Social Sciences,2,Social Sciences,Pedagogical Research; Educational Methods; Learning Environments; Curriculum Reform; Teaching Techniques; Psychological Studies; Digital Education; Student Attitudes; School Climate; Teacher Competence,"This cluster of papers covers a wide range of topics related to pedagogical and educational research, including methods of pedagogical research, curriculum reform, psychological studies in education, digital education, and student attitudes. It also explores teaching techniques, learning environments, and the impact of teacher competence on the school climate.",https://en.wikipedia.org/wiki/Educational_research
13102,Soil and Environmental Studies,1111,Soil Science,11,Agricultural and Biological Sciences,1,Life Sciences,Soil Evolution; Paleosols; Environmental Reconstruction; Microbial Communities; Climate Dynamics; Agricultural Impact; Geoarchaeology; Desertification; Holocene Climate; Ecosystem Responses,"This cluster of papers focuses on the evolution of soils in anthropogenic landscapes, including the study of paleosols, microbial communities, and environmental reconstruction. It explores the impact of agriculture, climate dynamics, and desertification on soil evolution and Holocene climate changes.",https://en.wikipedia.org/wiki/Soil_evolution
13120,Nuclear Issues and Defense,3320,Political Science and International Relations,33,Social Sciences,2,Social Sciences,Nuclear War; Climate Consequences; Global Catastrophes; Food Insecurity; Environmental Impact; Human Security; Arms Control; Nuclear Winter; Global Famine; Public Health,"This cluster of papers explores the potential consequences of nuclear war, including its impact on climate, global food security, environmental devastation, and public health. It also delves into discussions around arms control, nuclear winter, and strategies for reducing the risks associated with nuclear conflicts. The papers highlight the urgent need to address the complex challenges posed by nuclear weapons and their potential for catastrophic global effects.",https://en.wikipedia.org/wiki/Nuclear_warfare
13125,Agricultural pest management studies,1110,Plant Science,11,Agricultural and Biological Sciences,1,Life Sciences,Cowpea; Genetics; Breeding; Drought Tolerance; Nutritional Quality; Genetic Diversity; Marker Development; Agricultural Sustainability; Legume Crop; Climate Resilience,"This cluster of papers focuses on the genetics, breeding, and utilization of cowpea as a sustainable and climate-resilient legume crop. It covers topics such as drought tolerance, nutritional quality, genetic diversity, marker development, and agricultural sustainability.",https://en.wikipedia.org/wiki/Cowpea
13126,Scientific Research and Discoveries,3109,Statistical and Nonlinear Physics,31,Physics and Astronomy,3,Physical Sciences,Optics; Spectroscopy; Quantum Computing; Railway Power Systems; Geophysical Surveys; Climate Change; Solar Physics; Neutron Optics; Quantum Mechanics; Astrophysics,"This cluster of papers covers a wide range of topics in theoretical and computational physics, including optics, spectroscopy, quantum computing, railway power systems, climate change, solar physics, neutron optics, and astrophysics.",https://en.wikipedia.org/wiki/Theoretical_physics
13146,Sustainable Finance and Green Bonds,2003,Finance,20,"Economics, Econometrics and Finance",2,Social Sciences,Green Bonds; Climate Finance; Financial Stability; Monetary Policy; Sustainable Development; Climate Risks; Bond Pricing; Investment; Corporate Performance; Transition to Low-Carbon Economy,"This cluster of papers explores the impact of green bonds on climate finance, financial stability, and the transition to a low-carbon economy. It investigates the pricing of green bonds, their influence on corporate performance, and their role in financing sustainable development. The cluster also delves into the implications for monetary policy and the management of climate risks in the financial system.",https://en.wikipedia.org/wiki/Green_bond
13148,Environmental and Air Quality Management,2305,Environmental Engineering,23,Environmental Science,3,Physical Sciences,Air Quality Management; Statistics; Local Government; Environmental Policy; SPSS; Climate Change; Sustainability; Urbanization; Economic Development; Health Impact,"This cluster of papers focuses on the management and policy development related to air quality, encompassing areas such as statistics, local government involvement, environmental policy, SPSS usage, climate change, sustainability, urbanization, economic development, and health impact.",https://en.wikipedia.org/wiki/Air_pollution
13186,Russia and Soviet political economy,3320,Political Science and International Relations,33,Social Sciences,2,Social Sciences,Russia; Economy; Transition; Capitalism; Environment; Climate Change; Barter; Globalization; Oil Industry; Political Economy,"This cluster of papers explores the transformation of the Russian economy and society, including the transition from communism to capitalism, the impact of global financial crises, environmental challenges, climate change policies, and the role of Russia in global economics and politics. It also delves into issues such as barter systems, oil industry dynamics, and the interplay between political and economic factors in shaping Russia's development.",https://en.wikipedia.org/wiki/Economy_of_Russia
13203,Environmental Changes in China,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Land Use Change; Environmental Impact; China; Sustainability; Remote Sensing; Ecosystem Services; Climate Change; Wetland Landscape; Urbanization; Grassland Degradation,"This cluster of papers focuses on the analysis of land use change, its environmental impact, and sustainability in China. It covers topics such as remote sensing, ecosystem services, climate change, wetland landscape, urbanization, and grassland degradation.",https://en.wikipedia.org/wiki/Land_use_change
13318,Diverse Scientific Research in Ukraine,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Climate Change; Forest Biodiversity; Tourism Industry; Economic Consequences; Environmental Rehabilitation; Plant Species; State Regulation; Healthcare Sector; Financial Markets; Information Theory,"This cluster of papers explores the impact of climate change on forest biodiversity, tourism industry, economic consequences, environmental rehabilitation, plant species, state regulation, healthcare sector, financial markets, and information theory. It covers a wide range of topics related to the effects of climate change on ecosystems and industries.",https://en.wikipedia.org/wiki/Effects_of_climate_change
13357,Property Rights and Legal Doctrine,3308,Law,33,Social Sciences,2,Social Sciences,Eminent Domain; Property Rights; Compensation; Land Acquisition; Government Takings; Urban Renewal; Legal Institutions; Climate Change Adaptation; Market Value; Public Use,"This cluster of papers explores the legal, economic, and ethical aspects of eminent domain, property rights, and land acquisition. It delves into topics such as compensation for takings, government takings for urban renewal, the role of legal institutions in property rights, and the implications of eminent domain in the context of climate change adaptation.",https://en.wikipedia.org/wiki/Eminent_domain
13377,Ecosystem dynamics and resilience,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Early-warning Signals; Regime Shifts; Spatial Patterns; Ecosystem Resilience; Climate Tipping Points; Self-Organization; Vegetation Patterning; Bifurcations; Catastrophic Shifts; Ecological Indicators,"This cluster of papers explores early-warning signals and indicators for critical transitions, such as regime shifts and climate tipping points, in ecosystems. It focuses on spatial patterns, self-organization, and resilience in the face of catastrophic shifts, using concepts like bifurcations and ecosystem indicators.",https://en.wikipedia.org/wiki/Regime_shift
13378,Agricultural Development and Policies,1102,Agronomy and Crop Science,11,Agricultural and Biological Sciences,1,Life Sciences,Russian Agriculture; Agricultural Development; Food Security; Institutional Challenges; Climate Change; State Support; Digitalization; Land Management; Import Substitution; Sustainable Development,"This cluster of papers focuses on the challenges and prospects in Russian agriculture, covering topics such as institutional challenges, food security, climate change, state support, digitalization, land management, import substitution, and sustainable development. The papers analyze the impact of government policies, agricultural production, trade restrictions, and environmental regulations on the agricultural sector in Russia.",https://en.wikipedia.org/wiki/Agriculture_in_Russia
13388,Rangeland and Wildlife Management,2303,Ecology,23,Environmental Science,3,Physical Sciences,Sagebrush; Ecosystem; Conservation; Invasive Species; Wildlife Habitat; Fire; Resilience; Biodiversity; Grazing; Climate Change,"This cluster of papers focuses on the factors influencing the resilience, conservation, and management of sagebrush ecosystems, with a particular emphasis on the impact of invasive species, wildlife habitat preservation, fire ecology, and the effects of climate change. It addresses the challenges and strategies for maintaining biodiversity and ecological balance in sagebrush landscapes.",https://en.wikipedia.org/wiki/Sagebrush_ecosystem
13396,Agriculture and Rural Development Research,1105,"Ecology, Evolution, Behavior and Systematics",11,Agricultural and Biological Sciences,1,Life Sciences,Livestock Farming; Sustainability; Adaptation; Agricultural Development; Work Organization; Diversity; Multifunctionality; Agroecology; Smallholder Farmers; Climate Change,"This cluster of papers explores the evolution, sustainability, and adaptation of livestock farming systems, with a focus on work organization, diversity, multifunctionality, and the challenges faced by smallholder farmers. It delves into topics such as agricultural development, agroecology, and the impact of climate change on livestock farming. The papers also discuss strategies for enhancing the sustainability and resilience of livestock farming systems.",https://en.wikipedia.org/wiki/Livestock_farming
13424,"Ukraine: War, Education, Health",2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Anthropocene; population; climate change; education; neuroscience; geological impact; migration; health; sustainability; biodiversity,"This cluster of papers covers a wide range of interdisciplinary topics related to the Anthropocene epoch, including its geological impact, population trends, climate change, education challenges, neuroscience research, migration patterns, and sustainability efforts. The papers reflect a comprehensive exploration of the complex interactions between human activities and the Earth's systems during the proposed Anthropocene epoch.",https://en.wikipedia.org/wiki/Anthropocene
13469,"Environmental, Ecological, and Cultural Studies",3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,Collapse; Sustainability; Permaculture; Climate Change; Environmental Policy; Agroecology; Resource Management; Biodiversity Conservation; Global Warming; Resilience,"This cluster of papers explores the interconnected topics of societal collapse, sustainable development, permaculture, climate change, environmental policy, agroecology, resource management, biodiversity conservation, global warming, and resilience. The papers discuss historical collapses of civilizations, strategies for sustainable agriculture and resource use, the impact of climate change on societies, and the importance of biodiversity conservation for long-term sustainability.",https://en.wikipedia.org/wiki/Societal_collapse
13477,Sustainable Design and Development,2215,Building and Construction,22,Engineering,3,Physical Sciences,Sustainable Design; Urban Development; Circular Economy; Environmental Management; Resource Recovery; Green Urbanism; Climate Change; Product Development; Biomimicry; Social Innovation,"This cluster of papers covers a wide range of topics related to sustainable design, urban development, and environmental management. It includes discussions on circular economy, resource recovery, green urbanism, climate change, product development, biomimicry, and social innovation.",https://en.wikipedia.org/wiki/Sustainable_design
13478,Agricultural Development and Management,1100,General Agricultural and Biological Sciences,11,Agricultural and Biological Sciences,1,Life Sciences,Agricultural Entrepreneurship; Technology Adoption; Sustainable Farming Practices; Climate Change Impact; Rural Community Empowerment; Extension Services; Food Security; Small-Scale Farming; Youth Participation; Gender Equality,"This cluster of papers covers a wide range of topics related to sustainable agricultural development, including agricultural entrepreneurship, technology adoption, sustainable farming practices, climate change impact on agriculture, rural community empowerment, extension services, food security, small-scale farming, youth participation in agriculture, and gender equality in the agricultural sector.",https://en.wikipedia.org/wiki/Agricultural_sustainability
13485,Marine and Coastal Ecosystems,2303,Ecology,23,Environmental Science,3,Physical Sciences,Marine Ecology; Fisheries Management; Environmental Impact; Water Quality; Biodiversity; Heavy Metals; Sustainable Livelihoods; Climate Change Adaptation; Community Dynamics; Economic Development,"This cluster of papers covers a wide range of topics related to the human impact on marine ecology and fisheries, including studies on water quality, biodiversity, heavy metal contamination, sustainable livelihoods of fishing communities, climate change adaptation, and the economic development of coastal regions. The papers also explore the dynamics of marine ecosystems and the management of fisheries resources.",https://en.wikipedia.org/wiki/Marine_ecology
13490,Aquatic Ecosystems and Biodiversity,2303,Ecology,23,Environmental Science,3,Physical Sciences,Lake Victoria; Lake Tanganyika; Lake Malawi; Eutrophication; Fisheries Management; Wetland Conservation; Biodiversity Loss; Water Quality; Human Impact; Climate Change,"This cluster of papers explores the ecological dynamics, human impact, and management challenges of the African Great Lakes, with a focus on Lake Victoria, Lake Tanganyika, and Lake Malawi. It covers topics such as eutrophication, fisheries sustainability, wetland conservation, biodiversity loss, water quality, and the impact of climate change on these fragile ecosystems.",https://en.wikipedia.org/wiki/African_Great_Lakes
13507,"Literature, Politics, and Exile Studies",2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Climate Change; Global Warming; Public Intellectuals; Environmental Justice; Nanotechnology; Cultural Politics; Coastal Cities; Ethical Dimensions; Exile; Molecular Biology,"This cluster of papers covers a wide range of topics related to global climate change, including discussions on public discourse, environmental justice, nanotechnology, cultural politics, and the ethical dimensions of climate-related decisions. It also delves into the impact of climate change on coastal cities and the experiences of individuals in exile. The cluster reflects a multidisciplinary approach to understanding and addressing the challenges posed by climate change.",https://en.wikipedia.org/wiki/Climate_change
13508,Agricultural Economics and Practices,1100,General Agricultural and Biological Sciences,11,Agricultural and Biological Sciences,1,Life Sciences,Agriculture; Development; Policy; Production; Technology; Sustainability; India; Economic Analysis; Climate Change; Food Security,"This cluster of papers focuses on agricultural development, policy analysis, and economic sustainability in South Asia, particularly in India. It covers topics such as production technology, climate change impact, food security, and the economic analysis of agricultural practices. The papers also discuss the challenges and potential strategies for sustainable agricultural development in the region.",https://en.wikipedia.org/wiki/Agriculture_in_India
13530,Climate Change and Environmental Impact,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Climate Change; Global Warming; Sustainability; Renewable Energy; Carbon Emissions; Adaptation Strategies; Biodiversity Conservation; Environmental Policy; Extreme Weather Events; Geo-Spatial Data,"This cluster of papers covers a wide range of topics related to climate change, including its physical science basis, impacts on biodiversity and human health, renewable energy solutions, carbon emissions, adaptation strategies, and environmental policy. The papers also discuss the implications of extreme weather events and the use of geo-spatial data in understanding environmental changes.",https://en.wikipedia.org/wiki/Climate_change
13548,Environmental and biological studies,2303,Ecology,23,Environmental Science,3,Physical Sciences,Litter Production; Nutrient Cycling; Rainfall Patterns; Forest Restoration; Climate Change Impacts; Biodiversity Assessment; Agroclimatic Zoning; Soil Fertility; Ecosystem Health; Tropical Forest Ecology,"This cluster of papers focuses on the dynamics of litterfall, including its production, decomposition, and nutrient cycling, in various Brazilian forest ecosystems. The research also addresses the impact of climate change, rainfall patterns, and forest restoration on litterfall dynamics and ecosystem health. Additionally, it explores agroclimatic zoning and soil fertility in the context of tropical forest ecology.",https://en.wikipedia.org/wiki/Litterfall
13557,Environmental and sustainability education,2308,"Management, Monitoring, Policy and Law",23,Environmental Science,3,Physical Sciences,Environmental Education; Sustainability; Ecological Economics; Social Responsibility; Climate Change; Ecosystem Management; Sustainable Development; Community Engagement; Biodiversity Conservation; Globalization,"This cluster of papers covers a wide range of topics related to environmental education, sustainability, ecological economics, and social responsibility. It explores issues such as climate change, ecosystem management, sustainable development, community engagement, and biodiversity conservation. The papers also discuss the challenges posed by globalization and the importance of integrating environmental education into various fields.",https://en.wikipedia.org/wiki/Environmental_education
13591,Pasture and Agricultural Systems,1107,Forestry,11,Agricultural and Biological Sciences,1,Life Sciences,Perennial Pastures; Grazing Management; Water Use Efficiency; Drought Survival; Soil Water Balance; Temperate Grasses; Sustainable Grazing Systems; Summer Dormancy; Crop-Livestock Farming; Climate Change Impacts,"This cluster of papers focuses on the management of perennial pasture systems in Australia, with an emphasis on topics such as grazing management, water use efficiency, drought survival strategies, soil water balance, and the impact of climate change. The research explores the characteristics and performance of temperate grasses, sustainable grazing systems, and the potential contribution of perennial legumes to agricultural sustainability in dryland cropping systems.",https://en.wikipedia.org/wiki/Perennial_grass
13603,Corporate Social Responsibility and Sustainability,1407,Organizational Behavior and Human Resource Management,14,"Business, Management and Accounting",2,Social Sciences,Corporate Social Responsibility; Sustainability; Business Ethics; Social Innovation; Resilient Cities; Climate Change; Stakeholder Engagement; Digital Responsibility; Environmental Policy; Urban Planning,"This cluster of papers explores the intersection of corporate social responsibility, sustainability, and business ethics. It delves into topics such as stakeholder engagement, social innovation, resilient cities, climate change, digital responsibility, and urban planning. The papers discuss the role of businesses in addressing environmental challenges and driving positive societal impact.",https://en.wikipedia.org/wiki/Corporate_social_responsibility
13628,Agricultural Productivity and Crop Improvement,1102,Agronomy and Crop Science,11,Agricultural and Biological Sciences,1,Life Sciences,Forage Production; Climate Change; Crop Adaptation; Genetic Improvement; Drought Tolerance; Soil Fertility; Plant Breeding; Sustainable Agriculture; Genetic Resources; Agroecosystem,"This cluster of papers focuses on the adaptation of forage production to the challenges and opportunities arising from climate change. It covers topics such as forage crop breeding, genetic improvement, drought tolerance, soil fertility, and sustainable agriculture in the context of changing environmental conditions.",https://en.wikipedia.org/wiki/Climate_change_adaptation
13663,"Sustainability, Environment, and Optimization Algorithms",2312,Water Science and Technology,23,Environmental Science,3,Physical Sciences,Water Resources Management; Sustainability; Climate Change; Genetic Algorithm; Multi-Agent System; Healthcare Technology; Land Use Change; Biodiversity Conservation; Natural Resource Accounting; Environmental Policy,"This cluster of papers focuses on integrated water resources management, sustainability, and the impact of climate change on water availability. It explores the use of genetic algorithms and multi-agent systems in optimizing resource management, as well as the intersection of healthcare technology and environmental sustainability. The cluster also delves into land use change, biodiversity conservation, and the accounting of natural resources, providing valuable insights for environmental policy.",https://en.wikipedia.org/wiki/Water_resource_management
13668,Agricultural and Rural Development Research,1107,Forestry,11,Agricultural and Biological Sciences,1,Life Sciences,Rangelands; Livestock; Sustainability; Agriculture; Climate Change; Grazing; Vegetation; Economic Analysis; Migration; Cooperatives,"This cluster of papers focuses on the sustainable management of rangelands, livestock, and agriculture, addressing topics such as climate change effects, economic analysis, migration patterns, and the role of cooperatives in the context of rangeland management. It also explores the impact of grazing, vegetation characteristics, and the sustainability of livestock production.",https://en.wikipedia.org/wiki/Rangeland_management
13678,Agricultural Research and Practices,1100,General Agricultural and Biological Sciences,11,Agricultural and Biological Sciences,1,Life Sciences,Agricultural Sustainability; Developing Countries; Climate Change Adaptation; Food Security; Rural Development; Smallholder Farming; Sustainable Management; Community Empowerment; Natural Disaster Management; Trade and Economic Growth,"This cluster of papers focuses on the sustainability of agricultural practices in developing countries, particularly in the context of climate change adaptation, food security, rural development, and smallholder farming. It also addresses the management of natural disasters, trade's impact on economic growth, and strategies for sustainable agricultural management.",https://en.wikipedia.org/wiki/Agricultural_sustainability
13743,Italian Literature and Culture,1200,General Arts and Humanities,12,Arts and Humanities,2,Social Sciences,Cultural Studies; Innovation; Architectural Competitions; Climate Change; Media and Communication; Identity; Urban Planning; Literature; Ethnobotany; Emotional Intelligence,"This cluster of papers covers a wide range of topics including cultural studies, innovation in humanities and social sciences, architectural competitions, climate change, media and communication, identity, urban planning, literature, ethnobotany, and emotional intelligence.",https://en.wikipedia.org/wiki/Cultural_studies
13756,International Environmental Law and Policies,2308,"Management, Monitoring, Policy and Law",23,Environmental Science,3,Physical Sciences,International Environmental Law; Nuclear Power; Climate Change; Liability Regimes; Bibliometric Analysis; Sustainable Energy; Global Governance; Environmental Justice; Regulatory Challenges; Indigenous Peoples' Rights,"This cluster of papers focuses on the principles, governance, and challenges of international environmental law, including topics such as nuclear power, climate change, liability regimes, sustainable energy, global governance, environmental justice, regulatory challenges, and indigenous peoples' rights.",https://en.wikipedia.org/wiki/International_environmental_law
13760,"Finance, Taxation, and Governance",2308,"Management, Monitoring, Policy and Law",23,Environmental Science,3,Physical Sciences,Ecotourism; Sustainable Development; Environmental Education; Forest Genetic Diversity; Community Participation; Public Policies; Rural Tourism; Climate Change; Social Sustainability; Natural Resource Management,"This cluster of papers explores the intersection of ecotourism, sustainable development, and environmental conservation in Latin America. It covers topics such as the impact of ecotourism on indigenous communities, forest genetic diversity, climate change adaptation, community-based tourism, and the role of public policies in promoting sustainable tourism practices. The papers also delve into environmental education, social sustainability, and the management of natural resources within the context of ecotourism.",https://en.wikipedia.org/wiki/Ecotourism
13811,Earth Systems and Cosmic Evolution,1902,Atmospheric Science,19,Earth and Planetary Sciences,3,Physical Sciences,Gaia Hypothesis; Earth Systems Science; Complex Adaptive Systems; Environmental Regulation; Planetary Self-Regulation; Daisyworld; Microbial Ecology; Global Warming; Biosphere; Climate Change,"This cluster of papers explores the Gaia hypothesis, which proposes that the Earth is a self-regulating system involving complex interactions between the biosphere, atmosphere, hydrosphere, and lithosphere. It delves into topics such as planetary self-regulation, environmental regulation, microbial ecology, daisyworld modeling, and the impact of human activities on global warming and climate change.",https://en.wikipedia.org/wiki/Gaia_hypothesis
13825,Economic Policies and Impacts,2002,Economics and Econometrics,20,"Economics, Econometrics and Finance",2,Social Sciences,Tax Competition; Fiscal Decentralization; Monetary Policy Transmission; Labor Market Flexibility; International Trade; Climate Change Policy; Pension Reforms; Regulatory Risk; Immigration Policies; Public Goods Provision,"This cluster of papers covers a wide range of topics in economic policy and public finance research, including tax competition among states, fiscal decentralization, monetary policy transmission, labor market flexibility, international trade, climate change policy, pension reforms, regulatory risk, immigration policies, and public goods provision.",https://en.wikipedia.org/wiki/Public_finance
13838,Plant and soil sciences,1100,General Agricultural and Biological Sciences,11,Agricultural and Biological Sciences,1,Life Sciences,Agroecology; Sustainable Agriculture; Organic Farming; Soil Management; Biodiversity; Crop Production; Environmental Impact; Climate Change Adaptation; Rural Communities; Food Security,"This cluster of papers covers a wide range of topics related to agroecology, sustainable agriculture, and organic farming. It includes research on soil management, biodiversity, crop production, environmental impact, and climate change adaptation in rural communities. The papers also discuss the importance of food security and the challenges of agricultural practices in diverse ecological contexts.",https://en.wikipedia.org/wiki/Agroecology
13856,Advanced Power Generation Technologies,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,Thermal Conductivity; Steam Generation; Hydrogen-Oxygen Generators; Nuclear Power Plants; Energy Efficiency; Climate Change; Electric Power Industry; Gas Turbines; Renewable Energy; Combustion Technology,"This cluster of papers covers a wide range of topics related to power generation, energy systems, and the impact of various technologies on climate change. It includes research on thermal conductivity, steam generation, hydrogen-oxygen generators, nuclear power plants, energy efficiency, and the integration of renewable energy. The papers also discuss the challenges and prospects for the electric power industry, the use of gas turbines, and advancements in combustion technology.",https://en.wikipedia.org/wiki/Power_generation
13870,Environmental and Ecological Studies,2105,"Renewable Energy, Sustainability and the Environment",21,Energy,3,Physical Sciences,Renewable Energy; Climate Change; Environmental Impact Assessment; Sustainable Development; Ecosystem Approach; Energy Policy Analysis; Geographic Information Systems; Urban Planning; Biomass Energy; SMEs in Developing Economies,"This cluster of papers covers a wide range of topics related to energy, climate change, and environmental impact assessment. It includes discussions on renewable energy sources, energy policy analysis, the use of geographic information systems in urban planning, and the assessment of biomass energy. The cluster also addresses the impact of climate change on various regions and the role of small and medium enterprises (SMEs) in developing economies.",https://en.wikipedia.org/wiki/Energy_and_climate_change
